C10099655	铁路12306	电池管家-防爆卫士:全球首款基于千钟机型的电池数据分析的手机温度监控和降温软件，结合当前手机使用情况，通过检测并关闭发热应用，帮你减少CPU能耗，彻底解决手机发热问题。  功能特点 1、终身免费 2、实时监控手机温度 实时检测并记录手机温度变化情况，高温自动发出警报，彻底避免夏天电池高温爆炸的可能。 3、后台运行，动态检测发热应用 动态	C20252:京东,C10106485:违章查询助手,C10027946:快的打车,C2217:我查查,C95340:翼周边 elocal,C40224:相片组合 Phot…,C10191116:图片合成器,C9913:凯立德导航,C10099610:博雅中国象棋,C10059940:微店,C3382:百度地图,C20911: 高德地图 ,C5157:携程旅行,C262:去哪儿旅行,C5745:天翼导航,C3403:高德导航,C39196:艺龙旅行,C10067576:116114,C10027946:快的打车,C12192:同程旅游,
C12192	同程旅游	元旦狂欢汇，劲爆低价1.2折起。免费福利，新品首发，还有高达20%收益的同同宝等你来！春运买不到火车票？找同程旅游——超长预售，云技术，实时监控，拼上一切送你回家，单单有奖优惠享不停。 同程旅游移动客户端提供景点门票、酒店、机票、火车票、出境跟团等旅游产品预订，并提供用车、团购、攻略等全方位旅游服务。 奔跑吧兄弟！旅游吧同程！上跑男频道，领100	C77434:违章查询助手,C10099655:铁路12306,C20911: 高德地图 ,C10027946:快的打车,C39516:路路通,C10017070:高铁管家,C183901:WiFi信号增强…,C2483:航班管家,C10106485:违章查询助手,C10210612:嘀嗒拼车,C3382:百度地图,C20911: 高德地图 ,C5157:携程旅行,C262:去哪儿旅行,C5745:天翼导航,C3403:高德导航,C39196:艺龙旅行,C10067576:116114,C10027946:快的打车,C12192:同程旅游,
C37161	YY	骨科大医生是国内最方便的骨科专家预约挂号及在线医生咨询APP。 随时随地在线咨询专业骨科医生，还可预约挂号北京、上海、广州、华西等全国知名骨科医院的专家门诊。全国知名骨科专家医生在线即时解决您的骨科健康问题。  骨科大医生五大特色功能：     「快捷的在线医生咨询」近万名位来自全国三甲医院的骨科专家医生在线，通过图文、电话、视	C10154279:微会,C174391:百度云,C183901:WiFi信号增强…,C39289:手机通信Whats…,C10057661:Google Play…,C185099:个性彩铃,C10047107:滴滴出行,C31346:手机百度,C2217:我查查,C33455:快手,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C10284106	美丽说	一代传奇兵王杨广穿越到隋朝隋炀帝身上，开启了一段别样的大隋崛起之路。泡北周皇妃？小事一桩，勾勾手指就搞定！调戏野蛮公主？家常便饭，美女不戏不成器，暴妞不调难养家啊！突厥不服？高丽得瑟？老子让丫骑马来的爬着回去，划船来的游着回去，啥也没带的就不用回去了！千古一帝还是骂名千古？一切尽在冒牌大昏君！	C20252:京东,C10113531:保卫萝卜2,C10159654:更换字体管家(…,C35997:Wifi 分析仪,C183901:WiFi信号增强…,C10170092:爸爸去哪儿2,C2217:我查查,C61574:爱城市,C5373:支付宝,C6605:中华万年历,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C149006	塔读文学	塔读文学:TA，改变阅读！玩的就是和别人不一样！  1.挖掘经典神书，让你告别书荒：长期运营“网络文学十年经典作品大盘点”，对近十年来的经典作品有着详细介绍，类似《斗破苍穹》《斗罗大陆》《很纯很暧昧》《回到明朝当王爷》《盗墓笔记》《鬼吹灯》《恐怖空间》等精优作品让你看到眼花！  2.前所未有的阅读体验：提供最舒适的阅读灯光，即使黑夜看书依然享受	C21056:Google地球,C77434:违章查询助手,C4543:和讯财经,C41293:WTV影视大全,C43442:新浪新闻,C23707:违章查询,C2022:搜狐新闻,C10148748:大智慧,C32840:掌阅iReader,C10129690:听歌学英语,C2022:搜狐新闻,C9147:网易新闻（官方）,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C27990	PPTV聚力	您可以看周边店家的信息并做路线导航，让您在一个陌生或附近地方可找到您所需要的商店及商品，解决您的临时购物需求。  我们到外地出差、旅游，要找当地的特产、名店、甚至天热天冷要加减衣服，用打酱油商店导航可迅速找到所要的店进行shopping，不必再到处抓人来问比来比去  我们也可以就近知道附近店家有什么优惠，大概卖那些商品，节省错逛的时间	C10191116:图片合成器,C183901:WiFi信号增强…,C54699:1905电影网,C39289:手机通信Whats…,C7256:快手看片,C185099:个性彩铃,C57236:今日头条,C10220136:QQ音乐,C52577:爱奇艺PPS,C22852:暴风影音,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C179773	爱读掌阅	爱读掌阅:iReader读书是一款专注于手机阅读领域的经典阅读软件。支持EBK3/TXT/UMD/EPUB/CHM/PDF全主流阅读格式。功能强大，个性时尚，界面简约，与各大出版社进行深度战略合作，拥有广阔图书资源。 从软件发布伊始，团队与用户一路相伴，不断的调整及淬炼，使iReader读书逐渐蜕变成拥有绝佳用户口碑的阅读神器，令用户在阅读体验中不断获得至尊级殿堂服务	C32840:掌阅iReader,C6605:中华万年历,C57236:今日头条,C2217:我查查,C5373:支付宝,C37127:PDF阅读器 …,C84826:起点读书,C46936:糗事百科,C19168:凤凰新闻,C10099655:铁路12306,C2022:搜狐新闻,C9147:网易新闻（官方）,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C2861	同花顺	国粹汇:大型的中国传统文化互动平台； 文玩、书画、玉器、紫砂、木雕、红木、石艺、盆景的爱好者、收藏家的交流鉴赏平台； 中国书法、国画爱好者展示才华的平台； 传统文学爱好者发表、欣赏诗、词、楹联、散文、杂文、随笔等文学作品的平台； 传统文化爱好者的娱乐平台，楹联对句、猜灯谜、秀藏品、随手拍鉴赏、摇一摇...其乐无穷。 【软件特点】 1.友好的用户界面带来欣赏各类传统文	C107781:自选股,C124901:天天基金网,C77434:违章查询助手,C10148748:大智慧,C10243018:中国工商银行,C27936:东方财富网,C10144491:牛股王股票,C10102350:雪球,C10101754:招商银行,C18988:股票雷达,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C10116109	百度糯米	窝窝头优车快洗:　兜兜转转找不到个停车位？——停车难！ 　　拖拖拉拉不愿意开车去洗？——洗车烦！ 　　犹犹豫豫想镀膜又不舍得？——镀膜贵！  　　窝窝头•优车快洗解决停车难、洗车烦、镀膜贵的痛点，为车主省时、省心、省钱！随时随地想停就停，停车、洗车、微镀膜一步到位！更可一键上门洗车！  　　首次体验只需1元钱！支持微信支付、支付宝支付。<	C10196888:二维码扫描,C20252:京东,C10015746:聚划算,C10191116:图片合成器,C10047107:滴滴出行,C5373:支付宝,C2217:我查查,C6605:中华万年历,C6015363:肯德基,C10608:大众点评,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C46189	蜻蜓FM	用宝宝多彩拼拼乐，做一个有观察力的好宝宝！  聪明的家长都知道，培养宝贝的观察力很重要。  【适合4~6岁儿童】 1.	完整拼图、多彩拼拼乐（照模板拼图形），有助于提升宝宝的视觉空间感 2.	宝宝需要在仔细观察和思考之后才能正确完成题目，在玩的过程中其自信心和专注力会得到很大提高。  妈妈再也不用为宝宝的早教问题而发	C10047107:滴滴出行,C10220136:QQ音乐,C19520:美人相机,C54699:1905电影网,C5341:网易公开课,C37161:YY,C10010188:喜马拉雅FM,C3466:酷狗音乐,C10020407:汽车报价大全,C57236:今日头条,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C10183952	全民K歌	纹绣是集合纹绣产业信息的一个平台！同时纹绣也是一个功能广泛的手机APP，它里面包含了资讯、、推荐、用品、绣眉、产品、纹眼线等功能，他能帮助各大用户选择适合自己的商家，希望有识之士的加盟！！！！！	C183901:WiFi信号增强…,C10191116:图片合成器,C56900:唱吧,C5341:网易公开课,C54626:铃声多多,C7007:安兔兔评测,C10220136:QQ音乐,C3466:酷狗音乐,C5373:支付宝,C10168892:网易云音乐,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C37549	189邮箱	博雅河北麻将:【游戏介绍】  最正宗、最地道的河北人自己的麻将 不仅是运气的比拼，更是牌技和勇气的较量！ 特色设计风格，给你置身河北当地的感觉！  【游戏核心】  正宗的河北麻将玩法，更有多种其他小玩法供你排解闲时寂寞！  【游戏特色】 1、一款集休闲娱乐和专业竞技于一身的棋牌游戏。 2、地道河北麻将	C5373:支付宝,C20252:京东,C34075:手机淘宝,C10129690:听歌学英语,C5980:诚品快拍,C9319:QQ,C10196888:二维码扫描,C10114178:流量宝,C2217:我查查,C174391:百度云,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C178302	美颜相机	暗黑城主:这个世界，没有既定的规则。一切都隐藏着未知，一切也充满着可能。注意您的每一个选择，善恶悲欢，有时仅仅是一念之差……没有秩序，等待您建立！ 这个世界，充满了混乱与机遇。您可能与狼王歃血为盟、也可能与吸血伯爵兵刃相见；可能与冥王并肩作战、也可能率兵抵御木乃伊的进攻；可能领导十字军的远征、也可能被昔日盟友背后捅刀……未知世界，等待您来发掘！ 这个世界，	C6023:美图秀秀,C10191116:图片合成器,C19520:美人相机,C40224:相片组合 Phot…,C10154635:美拍,C34990:全能相机,C183901:WiFi信号增强…,C34075:手机淘宝,C54626:铃声多多,C10170824:海报工厂,C6023:美图秀秀,C33455:快手,C178302:美颜相机,C10154635:美拍,C2590:Camera360,C10126676:天天P图,C303:百度魔图,C10159988:in,C19520:美人相机,C181436:小影,
C23563	陌陌	《仙灵奇缘》是东方幻想飞仙回合手游，以独具东方神韵的时尚画风，开启回合RPG的飞行新时代！ 福利——飞行坐骑、上古神兵，免费获得，多重福利天天送！ 伙伴——百位伙伴，自由搭配，打造最强：西游战队！ 策略——阵法相生、技能相克，战斗策略，完美呈现！ 剧情——西游无间道，谁才是终极大BOSS？等你来揭晓	C20252:京东,C10047107:滴滴出行,C2217:我查查,C23707:违章查询,C10059940:微店,C183901:WiFi信号增强…,C34075:手机淘宝,C7256:快手看片,C6000474:无线城市,C5373:支付宝,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C10085602	花粉俱乐部	鸿雁智联:鸿雁倾力打造，智联鸿雁智能设备  -----主要功能----- ·介绍：应用更新内容，主要功能 ·登录及注册：提供用户手机号注册，短信密码验证 ·设备：目前只支持鸿雁智能插座的添加绑定，可以远程控制强电输出开启关闭，单独控制USB口直流输出与关闭 ·发现：更多鸿雁智能产品介绍及智能应用信息分享 ·我：我的消息、个人资	C20252:京东,C9319:QQ,C2217:我查查,C40224:相片组合 Phot…,C6000474:无线城市,C41529:万年历,C183901:WiFi信号增强…,C5373:支付宝,C11261:懒人听书,C10321198:玲珑沙龙,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C53424	土豆视频	部落喵:青春必备交友软件，基于兴趣主题的互动弹幕交流社区。 这里有八卦党，动漫迷，段子手，不玩游戏会死星人，跪求粉丝和关注。快速加入自己的小集体，基友动态随时掌握。本地同好，实时互动交流，线下组队副本嗨起。 【精选】每天推送精华内容，定制你感兴趣的话题，更有基友圈动态及时追踪。 【话题】参与话题互动，遇到兴趣同好，争做吐槽达人。 【匿名】快把	C183901:WiFi信号增强…,C54626:铃声多多,C37161:YY,C10220136:QQ音乐,C10180621:最美锁屏,C7256:快手看片,C43719:迅雷,C2217:我查查,C11995:百度视频,C5326:乐视视频,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C33455	快手	兼职在线不是一款普通的手机兼职App，上面每一条兼职信息都是经过认证发布者的信息之后才展示出来的，还有部分兼职信息是专人在线下采集而来！同时兼职在线还提供帮助企业代招兼职人员的服务已达到更优质的服务！	C10191116:图片合成器,C10159654:更换字体管家(…,C40224:相片组合 Phot…,C37161:YY,C54626:铃声多多,C56900:唱吧,C7256:快手看片,C183901:WiFi信号增强…,C10128203:纹字锁屏,C19520:美人相机,C6023:美图秀秀,C33455:快手,C178302:美颜相机,C10154635:美拍,C2590:Camera360,C10126676:天天P图,C303:百度魔图,C10159988:in,C19520:美人相机,C181436:小影,
C10096044	金山WPS Office + PDF多语言版(免费) 5.8	金山WPS Office + PDF多语言版(免费) 5.8:金山WPS Office移动版是金山公司推出的、运行于Android 平台上的全功能办公软件，国内同类产品排名第一。本程序通过三星/华硕/中兴/华为/联想/酷派官方兼容认证，用户遍布全球220多个国家和地区。　　完全兼容桌面办公文档，支持DOC/DOCX/WPS/XLS/XLSX/PPT/PPTX/TXT/PDF等23种文件格式。支持查看、创建和编辑各种常用	C121553:WPS Office,C10159654:更换字体管家(…,C10100747:百度翻译,C37127:PDF阅读器 …,C10107104:新华字典,C10191382:小猿搜题,C2060:导航犬,C381:网易有道词典-…,C5341:网易公开课,C183901:WiFi信号增强…,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10134672	开心消消乐	 放开那村长！ 顺着藤蔓前往”来自星星”的云端之上~ 消灭各种障碍，收集足够多的金色豆荚，去拯救神秘的村长大大！  宇宙超人气三消休闲游戏“开心消消乐”来了！ PC版超过5000万玩家正在欢乐热玩！ iPad免费总榜第一名，iPhone免费榜第5名！ 连续两周被App Store精品推荐！  轻松滑	C10113531:保卫萝卜2,C10179513:单机斗地主,C10026769:水果忍者,C10138048:消灭星星2-粉碎…,C10136202:保卫萝卜,C10212671:阿达脑训练,C10167895:3D终极车神,C10237646:3D暴力飙车,C10063783:3D终极狂飙3,C10141383:找你妹2015,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C104688	腾讯新闻	腾讯新闻是腾讯公司为用户精心打造的一款拥有7x24小时全方位新闻报道的新闻产品，为用户提供高效、优质的资讯服务。是各个电子市场上下载最多，资讯最新最全，浏览最快、最省流量的新闻产品。  【产品特色】 -新闻报道：7×24小时不间断更新，为你带来新闻现场第一手资讯；重大、突发新闻推送，30秒到你手中 -独家栏目：众多独家栏目等你来品味，	C20252:京东,C6000474:无线城市,C23632:谷歌翻译,C23707:违章查询,C39289:手机通信Whats…,C10208807:驾校一点通,C55726:明星同款-一闪…,C2217:我查查,C10197446:暴走漫画,C183901:WiFi信号增强…,C2022:搜狐新闻,C9147:网易新闻（官方）,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C10132067	华为帐号	华为帐号，是您用于访问所有华为终端服务的帐号。使用华为帐号登录后，您将可以使用这台设备的华为云服务、应用市场、华为商城、花粉俱乐部、游戏中心(包含下载的游戏)、手机服务、钱包，及更多服务。您可以在以上应用中登录或者退出，该版本适用于EMUI3.0及以上手机。  华为帐号是系统能力，不支持打开操作，可以通过设置->帐户 进入帐号中心，也可以通	C21976:UC浏览器,C10168550:亲情关怀,C10057661:Google Play…,C5373:支付宝,C31346:手机百度,C10145536:极品狂飙3D,C66323:华为备份,C20252:京东,C10237091:猪猪侠爱消除,C183901:WiFi信号增强…,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C135323	灵犀语音助手	灵犀Android 3.1.2262版产品更新计划  一、版本信息 版本号： Android 3.1.2262版  二、产品介绍 实现智能操控的语音助手 寂寞的人类，圣诞和灵犀聊天有惊喜噢！  【重要机能档案】 1）本体属性 灵犀语音助手本体由人工智能和智能语音产业领导者科大讯飞研发，拥	C10196888:二维码扫描,C77434:违章查询助手,C54699:1905电影网,C20252:京东,C10114178:流量宝,C10047107:滴滴出行,C2217:我查查,C10191116:图片合成器,C34075:手机淘宝,C5373:支付宝,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10217244	华为钱包	华为钱包:1.“红酒”频道，精选莫塞尔多款进口红酒，享受华为特惠价格，让你足不出户品尝世界各地的葡萄佳酿！ 2. “钱包”有话费、花币充值、红酒等频道，聚合优质服务，提供超值体验。 3. NFC线下支付，集手机支付和线下刷卡为一体，享受安全快捷的支付体验，省去了随身携带钱包、现金和银行卡的麻烦。（NFC支付功能当前只支持荣耀6Plus双4G高配版） 	C20252:京东,C10158625:钱包,C2861:同花顺,C68367:新浪财经,C10101754:招商银行,C10092751:中国银行手机银…,C10230847:京东金融,C10243018:中国工商银行,C10092776:农行掌上银行,C5341:网易公开课,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C2682	搜狗输入法	搜狗输入法以提升用户体验为宗旨，致力于为亿万手机用户提供手机端最智能、最易用的输入法产品。  1. 拥有40万超大词库、算法智能、响应速度快、首选率高等优秀基础品质。  2. 支持整句输入、键盘语音、全屏手写、英文候选、智能云输入、表情输入、多媒体输入等众多特色功能。  3. 超级键盘支持中文、英文、数字、符号的混合输入免	C20252:京东,C10047107:滴滴出行,C183901:WiFi信号增强…,C10189589:糖果萌萌消,C10212671:阿达脑训练,C34075:手机淘宝,C174391:百度云,C2217:我查查,C10057661:Google Play…,C10099655:铁路12306,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C31346	手机百度	【软件介绍】  手机百度客户端是百度旗下最权威专业的搜索客户端，中国人的搜索首选，你的装机必备软件。  【主要功能】 ·【兴趣卡片】你的首页你做主！无论你是立场鲜明的评论达人，还是小说虫、美剧狂、星座控……近百种卡片，总有一款适合你。 ·【拍照搜索】拍服装，找相似比价格；拍花卉，知名称晓品种；拍果蔬，查热量看菜谱。搜索新方式，拍	C174391:百度云,C43397:百度浏览器,C10047107:滴滴出行,C183901:WiFi信号增强…,C54626:铃声多多,C2682:搜狗输入法,C41529:万年历,C10220136:QQ音乐,C3382:百度地图,C2217:我查查,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10200687	华为视频	华为视频是华为手机上内置的系统视频播放器，旨在为用户提供一站式的视频体验服务。无需安装第三方视频软件，即可享受来自互联网的海量视频资源。  亮点介绍 【在线视频】热门视频、海量美剧与大洋彼岸同享精彩剧集 【视频悬浮窗】悬浮窗设计，聊天看剧同步进行； 【智能缓存】自定义离线缓存，离线看剧更便捷； 【自动连播】自动连播设置，精	C10269239:单机斗地主,C20252:京东,C10129690:听歌学英语,C10114178:流量宝,C10221865:熊出没之保卫家…,C174391:百度云,C10191116:图片合成器,C10057661:Google Play…,C43719:迅雷,C10106485:违章查询助手,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C29156	腾讯视频	腾讯视频，月度用户覆盖量全国第一的海量高清视频平台。2015年腾讯视频内容巨幕打开，《芈月传》、《武则天》、《班淑传奇》等顶级国产大剧独家揽入；NBA赛事独家全网高清直播；HBO独家官方授权播放平台，《权力的游戏》、《六尺之下》、《CSI》等独家引进；继续独播第四季《中国好声音》；《我们15个》、《魅力野兽》、《尖叫吧路人》等大型原创综艺嗨翻2015！<br	C20252:京东,C183901:WiFi信号增强…,C10191116:图片合成器,C7256:快手看片,C23707:违章查询,C34075:手机淘宝,C22852:暴风影音,C3466:酷狗音乐,C10180621:最美锁屏,C10047107:滴滴出行,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C9147	网易新闻（官方）	网易新闻（官方）:-----网易新闻 世界在你手中----- ◆ 直观：首页架构优化，优质内容一览无余，一键发现精彩。 ◆ 定制：个性订阅、智能推荐，量身打造你的专属阅读节奏。 ◆ 多元：视频新闻、原创电台、图文资讯，各场景多重体验。 ◆ 聚合：彩票、邮箱、活动、积分…增值服务，不只是资讯。 -----中文移动资讯定义者----- 改变3亿人的阅读生活。网易新闻客户端是网易公	C43442:新浪新闻,C57236:今日头条,C10047107:滴滴出行,C19168:凤凰新闻,C23707:违章查询,C2022:搜狐新闻,C37127:PDF阅读器 …,C5373:支付宝,C104688:腾讯新闻,C32569:优酷,C2022:搜狐新闻,C9147:网易新闻（官方）,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C262	去哪儿旅行	产品简介： 1.全国酒店5折起。 2.去哪儿网-聪明你的旅行，7.5亿用户出行首选客户端。 3.去哪儿旅行提供吃住行游娱一站式解决方案，随时随地为旅行者提供机票、酒店、度假、租车、接送机、火车票、团购等旅行信息的深度搜索和简洁预定。超过80%的低价占比和全面丰富的旅行产品，帮助旅行者找到性价比最高的产品和优质的信息，聪明的安排旅行。 	C20911: 高德地图 ,C20252:京东,C23707:违章查询,C10027946:快的打车,C183901:WiFi信号增强…,C183440:签证侠香香,C23082:小米违章查询,C19168:凤凰新闻,C39289:手机通信Whats…,C39516:路路通,C3382:百度地图,C20911: 高德地图 ,C5157:携程旅行,C262:去哪儿旅行,C5745:天翼导航,C3403:高德导航,C39196:艺龙旅行,C10067576:116114,C10027946:快的打车,C12192:同程旅游,
C66323	华为备份	华为备份:【软件介绍】 【备份】是华为公司为用户精心打造的一款手机数据备份软件，可以方便快速地在本地或云端备份华为手机中的个人数据、应用程序、多媒体数据等，系统升级、刷机、换机安全无忧。 【备份】支持中文、英文、法语、西班牙语、俄语、日语、韩语等42国语言，适配华为手机安卓系统4.0及以上。  【功能特色】 1.全数据：可备份您手机中所有	C9319:QQ,C54626:铃声多多,C183901:WiFi信号增强…,C174391:百度云,C2682:搜狗输入法,C20252:京东,C10220136:QQ音乐,C3466:酷狗音乐,C5373:支付宝,C21976:UC浏览器,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C181436	小影	小影:创新「视频美颜」+ 海量「动画贴纸」+ 超强「视频剪辑」 唯一一款能快速制作好玩、有趣、有故事的视频软件~  创意、酷炫的视频特效，萌萌哒的动画贴纸和字幕，400+个视频素材等你来下载！  只做有调性的微视频社区，有爱有互动！每个视频都能上热门~  美国，法国，韩国，巴西等70个国家视频榜第一，1亿用户的选择！ 就是	C10191116:图片合成器,C10154635:美拍,C10194242:乐秀视频编辑器,C40224:相片组合 Phot…,C34990:全能相机,C10170824:海报工厂,C10236134:逗拍,C42143:LINE camer…,C10208807:驾校一点通,C10238433:足记,C6023:美图秀秀,C33455:快手,C178302:美颜相机,C10154635:美拍,C2590:Camera360,C10126676:天天P图,C303:百度魔图,C10159988:in,C19520:美人相机,C181436:小影,
C10092776	农行掌上银行	农行掌上银行:掌上银行客户端系列指我行利用无线网络和智能移动终端，通过客户端程序为客户提供信息查询、转账汇款、缴费支付、信用卡、定活互转、第三方存管、消息定制、账户管理、基金买卖、双利丰、理财产品等金融服务。我行掌上银行客户端系列分为掌上银行（iPhone版）和掌上银行（Android版），支持市场上主流的iOS和Android操作系统，致力于为客户提供一种界面炫丽、操作	C10092751:中国银行手机银…,C10243018:中国工商银行,C107781:自选股,C10101754:招商银行,C10212440:平安口袋银行,C2861:同花顺,C10230847:京东金融,C10156056:涨乐财富通,C10148748:大智慧,C10098432:交通银行,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C4610	天气通	新浪天气通采用权威数据源授权信息，拥有国内外3000多个城市的天气预报和实时天气预警信息；更可查看大城市的逐小时预报以及2162个县市空气质量指数。   **特色功能** 空气质量——涵盖2162个县市的实时空气质量指数；并加入5天雾霾预报。 实况背景——阴晴雨雪的城市风景，匹配实时天气状况，给您更直观的天气呈现。 预报信息——	C10196888:二维码扫描,C6605:中华万年历,C2217:我查查,C20252:京东,C10191116:图片合成器,C20911: 高德地图 ,C10114178:流量宝,C41529:万年历,C5373:支付宝,C10032732:百度导航,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C18974	百度音乐播放器	百度音乐播放器，全球最大中文搜索引擎、最大中文网站百度旗下音乐播放器，史上第一款听歌、K歌、直播深度整合的音乐APP。 1.百度音乐新增场景电台，让你的生活无处不音乐； 2.海量正版曲库，高品质音乐免费下载，你想听的这里都有； 3.每天为您定制专属歌单，侧耳倾听，小度音乐越来越懂你； 4.K歌、听歌一步到位，海量伴奏资源任你欢唱，本地	C23707:违章查询,C3466:酷狗音乐,C10220136:QQ音乐,C56900:唱吧,C10087276:儿歌多多,C32569:优酷,C822:天天动听,C54626:铃声多多,C52577:爱奇艺PPS,C3382:百度地图,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
